"","co2","temperature","humidity","door","motion","fp2","occupancy","weekday","hour"
"1721",681,25.69,54.03,4109697,998961,"non_detection","non_detection","Tuesday",12
"1722",682,25.69,54.03,4169679,1058954,"non_detection","non_detection","Tuesday",12
"1723",687,25.69,54.03,4229690,1118962,"non_detection","non_detection","Tuesday",12
"1724",689,25.69,54.03,4289685,1178958,"non_detection","non_detection","Tuesday",12
"1725",692,25.69,54.03,4349689,1238955,"non_detection","non_detection","Tuesday",12
"1726",693,25.69,54.03,4409682,1298955,"non_detection","non_detection","Tuesday",12
"1727",697,25.69,54.03,4469683,1358956,"non_detection","non_detection","Tuesday",12
"1728",704,25.69,54.03,4529685,1418955,"non_detection","non_detection","Tuesday",12
"1729",717,25.69,54.03,4589692,1478963,"detection","detection","Tuesday",12
"1730",719,25.69,54.03,4649677,51229,"detection","detection","Tuesday",12
"1731",730,25.69,54.03,4709691,28446,"detection","detection","Tuesday",12
"1732",760,25.69,54.03,57342,88441,"detection","detection","Tuesday",12
"1733",789,25.69,54.03,117349,148441,"detection","detection","Tuesday",12
"1734",835,25.69,54.03,177339,49632,"detection","detection","Tuesday",12
"1735",885,25.69,54.03,237338,49128,"detection","detection","Tuesday",12
"1736",912,25.69,54.03,20324,43872,"detection","detection","Tuesday",12
"1737",938,25.69,54.03,80272,41161,"detection","detection","Tuesday",12
"1738",938,25.69,54.03,140280,22983,"detection","detection","Tuesday",12
"1739",981,25.69,54.03,200289,82992,"detection","detection","Tuesday",12
"1740",1023,25.69,54.03,260273,49836,"detection","detection","Tuesday",12
"1741",1058,25.69,54.03,320275,43007,"detection","detection","Tuesday",13
"1742",1070,25.69,54.03,380282,45095,"detection","detection","Tuesday",13
"1743",1103,25.69,54.03,440270,33471,"detection","detection","Tuesday",13
"1744",1124,25.69,54.03,500264,31296,"detection","detection","Tuesday",13
"1745",1140,25.69,54.03,560274,30227,"detection","detection","Tuesday",13
"1746",1174,25.69,54.03,620260,90217,"detection","detection","Tuesday",13
"1747",1191,25.69,54.03,680266,150221,"detection","detection","Tuesday",13
"1748",1198,25.69,54.03,740275,210229,"detection","detection","Tuesday",13
"1749",1202,25.69,54.03,800276,270225,"detection","detection","Tuesday",13
"1750",1205,25.69,54.03,860268,330224,"detection","detection","Tuesday",13
"1751",1214,25.69,54.03,920262,390219,"detection","detection","Tuesday",13
"1752",1221,25.69,54.03,980323,4352,"detection","detection","Tuesday",13
"1753",1219,25.69,54.03,1040252,64279,"detection","detection","Tuesday",13
"1754",1223,25.69,54.03,1100274,124303,"detection","detection","Tuesday",13
"1755",1259,25.69,54.03,1160272,184300,"detection","detection","Tuesday",13
"1756",1273,25.69,54.03,1220272,45216,"detection","detection","Tuesday",13
"1757",1268,25.69,54.03,1280266,105211,"detection","detection","Tuesday",13
"1758",1264,25.69,54.03,1340272,165215,"detection","detection","Tuesday",13
"1759",1263,25.69,54.03,1400278,225217,"detection","detection","Tuesday",13
"1760",1299,25.69,54.03,1460265,17183,"detection","detection","Tuesday",13
"1761",1308,25.69,54.03,1520307,15740,"detection","detection","Tuesday",13
"1762",1315,25.69,54.03,1580267,75700,"detection","detection","Tuesday",13
"1763",1315,25.69,54.03,1640266,135700,"detection","detection","Tuesday",13
"1764",1315,25.69,54.03,1700260,42456,"detection","detection","Tuesday",13
"1765",1310,25.69,54.03,1760267,102462,"detection","detection","Tuesday",13
"1766",1332,25.69,54.03,1820260,162456,"detection","detection","Tuesday",13
"1767",1330,25.69,54.03,1880258,17040,"detection","detection","Tuesday",13
"1768",1335,25.69,49.42,1940324,3555,"detection","non_detection","Tuesday",13
"1769",1329,25.69,49.42,56397,63496,"detection","detection","Tuesday",13
"1770",1232,25.69,49.42,5415,44907,"detection","detection","Tuesday",13
"1771",1215,25.69,49.42,31267,38112,"detection","detection","Tuesday",13
"1772",1171,25.69,49.42,91279,36282,"detection","detection","Tuesday",13
"1773",1164,25.69,49.42,151279,38102,"detection","detection","Tuesday",13
"1774",1162,25.69,49.42,211277,35342,"detection","detection","Tuesday",13
"1775",1162,25.69,49.42,271277,35798,"detection","detection","Tuesday",13
"1776",1166,25.69,48.38,331283,29444,"detection","detection","Tuesday",13
"1777",1175,25.69,48.38,391296,29619,"detection","detection","Tuesday",13
"1778",1180,25.69,48.38,451299,25810,"detection","detection","Tuesday",13
"1779",1181,25.69,48.38,511297,27238,"detection","detection","Tuesday",13
"1780",1186,25.69,48.38,571285,28127,"detection","detection","Tuesday",13
"1781",1197,25.69,48.38,631286,30215,"detection","detection","Tuesday",13
"1782",1203,25.69,48.38,691281,31160,"detection","detection","Tuesday",13
"1783",1212,25.69,48.38,751284,91160,"detection","detection","Tuesday",13
"1784",1216,25.69,48.38,811338,151217,"detection","detection","Tuesday",13
"1785",1222,25.69,48.38,871276,46361,"detection","detection","Tuesday",13
"1786",1239,25.69,48.38,931272,20085,"detection","detection","Tuesday",13
"1787",1244,25.69,48.38,991279,3799,"detection","detection","Tuesday",13
"1788",1259,25.69,48.38,1051285,63804,"detection","detection","Tuesday",13
"1789",1259,25.69,48.38,1111292,47998,"detection","detection","Tuesday",13
"1790",1257,25.69,48.38,1171280,15604,"detection","detection","Tuesday",13
"1791",1252,25.69,48.38,1231277,14757,"detection","detection","Tuesday",13
"1792",1248,25.69,48.38,1291278,74762,"detection","detection","Tuesday",13
"1793",1246,25.69,48.38,1351277,53534,"detection","detection","Tuesday",13
"1794",1252,25.69,48.38,1411277,1061,"detection","detection","Tuesday",13
"1795",1251,25.69,48.38,1471282,61063,"detection","detection","Tuesday",13
"1796",1256,25.69,48.38,1531279,61095,"detection","detection","Tuesday",13
"1797",1267,25.69,48.38,1591282,23455,"detection","detection","Tuesday",13
"1798",1267,25.69,48.38,1651278,83450,"detection","detection","Tuesday",13
"1799",1267,25.69,48.38,1711282,143442,"detection","detection","Tuesday",13
"1800",1269,25.69,48.38,1771342,203509,"detection","detection","Tuesday",13
"1801",1269,25.69,48.38,1831286,43096,"detection","detection","Tuesday",14
"1802",1266,25.69,48.38,15277,42751,"detection","detection","Tuesday",14
"1803",1261,25.69,48.38,75283,6455,"detection","detection","Tuesday",14
"1804",1257,25.69,48.38,135281,66451,"detection","detection","Tuesday",14
"1805",1265,25.69,48.38,195285,126457,"detection","detection","Tuesday",14
"1806",1273,25.69,48.38,255287,56724,"detection","detection","Tuesday",14
"1807",1272,25.69,48.38,315281,116720,"detection","detection","Tuesday",14
"1808",1270,25.69,48.38,375279,17491,"detection","detection","Tuesday",14
"1809",1260,25.69,48.38,435273,77484,"detection","detection","Tuesday",14
"1810",1260,25.69,48.38,495276,19215,"detection","detection","Tuesday",14
"1811",1267,25.69,48.38,555276,79219,"detection","detection","Tuesday",14
"1812",1268,25.69,48.38,615283,10802,"detection","detection","Tuesday",14
"1813",1265,25.69,48.38,675277,70802,"detection","detection","Tuesday",14
"1814",1265,25.69,48.38,735288,40280,"detection","detection","Tuesday",14
"1815",1263,25.69,48.38,795283,100272,"detection","detection","Tuesday",14
"1816",1268,25.69,48.38,855333,160325,"detection","detection","Tuesday",14
"1817",1271,25.69,48.38,915284,53232,"detection","detection","Tuesday",14
"1818",1272,25.69,48.38,975282,113230,"detection","detection","Tuesday",14
"1819",1273,25.69,48.38,1035287,173236,"detection","detection","Tuesday",14
"1820",1272,25.69,48.38,1095285,233229,"detection","detection","Tuesday",14
"1821",1264,25.69,48.38,1155279,54921,"detection","detection","Tuesday",14
"1822",1259,25.69,48.38,1215281,47624,"detection","detection","Tuesday",14
"1823",1257,25.42,48.38,1275290,47866,"detection","detection","Tuesday",14
"1824",1256,25.42,48.38,1335284,46048,"detection","detection","Tuesday",14
"1825",1258,25.42,48.38,1395280,34241,"detection","detection","Tuesday",14
"1826",1250,25.42,48.38,1455277,28129,"detection","detection","Tuesday",14
"1827",1254,25.42,48.38,12549,25545,"detection","detection","Tuesday",14
"1828",1252,25.42,48.38,5026,6792,"detection","non_detection","Tuesday",14
"1829",1221,25.42,48.38,65024,66790,"detection","non_detection","Tuesday",14
"1830",1192,25.42,48.38,125036,126797,"detection","non_detection","Tuesday",14
"1831",1164,25.42,48.38,185028,186795,"detection","non_detection","Tuesday",14
"1832",1147,25.42,48.38,245085,246847,"detection","non_detection","Tuesday",14
"1833",1134,25.42,48.38,305028,306790,"non_detection","non_detection","Tuesday",14
"1834",1106,25.42,48.38,365035,366797,"detection","detection","Tuesday",14
"1835",1091,25.42,48.38,42987,46091,"detection","detection","Tuesday",14
"1836",1085,25.42,48.38,102989,28469,"detection","detection","Tuesday",14
"1837",1080,25.42,48.38,162976,88459,"detection","detection","Tuesday",14
"1838",1078,25.42,48.38,222997,21540,"detection","detection","Tuesday",14
"1839",1078,25.42,48.38,282986,81527,"detection","detection","Tuesday",14
"1840",1079,25.42,48.38,342979,141520,"detection","detection","Tuesday",14
"1841",1078,25.42,48.38,402988,56389,"detection","detection","Tuesday",14
"1842",1076,25.42,48.38,462978,38701,"detection","detection","Tuesday",14
"1843",1075,25.42,48.38,522982,98704,"detection","detection","Tuesday",14
"1844",1076,25.42,48.38,582980,158701,"detection","detection","Tuesday",14
"1845",1073,25.42,48.38,643010,59544,"detection","detection","Tuesday",14
"1846",1070,25.42,48.38,702979,46378,"detection","detection","Tuesday",14
"1847",1069,25.42,48.38,762978,33120,"detection","detection","Tuesday",14
"1848",1069,25.42,48.38,823034,93176,"detection","detection","Tuesday",14
"1849",1074,25.42,48.38,882988,153129,"detection","detection","Tuesday",14
"1850",1072,25.42,48.38,942983,213124,"detection","detection","Tuesday",14
"1851",1069,25.42,48.38,1002982,273123,"detection","detection","Tuesday",14
"1852",1071,25.42,48.38,1062980,333120,"detection","detection","Tuesday",14
"1853",1072,25.42,48.38,1122989,1657,"detection","detection","Tuesday",14
"1854",1072,25.42,48.38,1182979,3056,"detection","detection","Tuesday",14
"1855",1071,25.42,48.38,1242979,63056,"detection","detection","Tuesday",14
"1856",1067,25.42,48.38,1302984,46124,"detection","detection","Tuesday",14
"1857",1066,25.42,48.38,1362983,37755,"detection","detection","Tuesday",14
"1858",1066,25.42,48.38,1422982,14948,"detection","detection","Tuesday",14
"1859",1065,25.42,48.38,1482979,74946,"detection","detection","Tuesday",14
"1860",1067,25.42,48.38,1542982,134947,"detection","detection","Tuesday",14
"1861",1066,25.42,48.38,1602987,194952,"detection","detection","Tuesday",15
"1862",1065,25.42,48.38,1662986,51309,"detection","detection","Tuesday",15
"1863",1065,25.42,48.38,1722980,23121,"detection","detection","Tuesday",15
"1864",1067,25.42,48.38,1783035,18753,"detection","detection","Tuesday",15
"1865",1073,25.42,48.38,1842976,78698,"detection","detection","Tuesday",15
"1866",1072,25.42,48.38,1902979,49150,"detection","detection","Tuesday",15
"1867",1070,25.42,48.38,1962980,15342,"detection","detection","Tuesday",15
"1868",1071,25.42,48.38,2022984,75344,"detection","detection","Tuesday",15
"1869",1073,25.42,48.38,2082980,135341,"detection","detection","Tuesday",15
"1870",1072,25.42,48.38,2142986,195347,"detection","detection","Tuesday",15
"1871",1073,25.42,48.38,2202980,48931,"detection","detection","Tuesday",15
"1872",1079,25.42,48.38,2262984,39341,"detection","detection","Tuesday",15
"1873",1081,25.42,48.38,2322978,99337,"detection","detection","Tuesday",15
"1874",1082,25.42,48.38,2382977,46920,"detection","detection","Tuesday",15
"1875",1086,25.42,48.38,2442977,24731,"detection","detection","Tuesday",15
"1876",1085,25.42,48.38,2502983,11382,"detection","detection","Tuesday",15
"1877",1086,25.42,48.38,2562982,71384,"detection","detection","Tuesday",15
"1878",1087,25.11,48.38,2622978,40935,"detection","detection","Tuesday",15
"1879",1086,25.11,48.38,2682989,100941,"detection","detection","Tuesday",15
"1880",1088,25.11,48.38,2743035,160991,"detection","detection","Tuesday",15
"1881",1088,25.11,48.38,2802981,48512,"detection","detection","Tuesday",15
"1882",1090,25.11,48.38,2862976,36496,"detection","detection","Tuesday",15
"1883",1090,25.11,48.38,2922992,30364,"detection","detection","Tuesday",15
"1884",1093,25.11,48.38,2982984,90363,"detection","detection","Tuesday",15
"1885",1100,25.11,48.38,3042988,29366,"detection","detection","Tuesday",15
"1886",1100,25.11,48.38,3102983,89362,"detection","detection","Tuesday",15
"1887",1108,25.11,48.38,3162983,26620,"detection","detection","Tuesday",15
"1888",1108,25.11,48.38,3222980,86617,"detection","detection","Tuesday",15
"1889",1106,25.11,48.38,3282984,22295,"detection","detection","Tuesday",15
"1890",1107,25.11,48.38,3342995,82302,"detection","detection","Tuesday",15
"1891",1109,25.11,48.38,3402982,41621,"detection","detection","Tuesday",15
"1892",1109,25.11,48.38,3402982,41621,"detection","detection","Tuesday",15
"1893",1113,25.11,48.38,3522991,52812,"detection","detection","Tuesday",15
"1894",1114,25.11,48.38,3582981,4608,"detection","detection","Tuesday",15
"1895",1117,25.11,48.38,3642990,64614,"detection","detection","Tuesday",15
"1896",1117,25.11,48.38,3702982,51163,"detection","non_detection","Tuesday",15
"1897",1120,25.11,48.38,43129,48353,"detection","non_detection","Tuesday",15
"1898",1117,25.11,48.38,103125,108349,"detection","non_detection","Tuesday",15
"1899",1099,25.11,48.38,163130,168353,"detection","non_detection","Tuesday",15
"1900",1070,25.11,48.38,223131,228354,"detection","non_detection","Tuesday",15
"1901",1046,24.88,48.38,283124,288348,"detection","non_detection","Tuesday",15
"1902",1038,24.88,48.38,343117,348346,"detection","non_detection","Tuesday",15
"1903",1013,24.88,48.38,403123,408351,"detection","non_detection","Tuesday",15
"1904",1000,24.88,48.38,463124,468350,"detection","non_detection","Tuesday",15
"1905",995,24.88,48.38,523124,528351,"detection","non_detection","Tuesday",15
"1906",981,24.88,48.38,24502,29910,"detection","detection","Tuesday",15
"1907",979,24.88,48.38,84504,89914,"detection","detection","Tuesday",15
"1908",986,24.88,48.38,144502,149913,"detection","detection","Tuesday",15
"1909",994,24.88,48.38,204514,209923,"detection","detection","Tuesday",15
"1910",1008,24.88,48.38,264495,269906,"detection","detection","Tuesday",15
"1911",1012,24.88,48.38,324496,329908,"detection","detection","Tuesday",15
"1912",1022,24.88,48.38,384529,389940,"detection","detection","Tuesday",15
"1913",1037,24.88,48.38,444502,449912,"detection","detection","Tuesday",15
"1914",1037,24.88,48.38,504502,509910,"detection","detection","Tuesday",15
"1915",1044,24.88,48.38,564511,569916,"detection","detection","Tuesday",15
"1916",1049,24.88,48.38,624497,629910,"detection","detection","Tuesday",15
"1917",1065,24.88,48.38,684509,689916,"detection","detection","Tuesday",15
"1918",1071,24.88,48.38,744506,749917,"detection","detection","Tuesday",15
"1919",1074,24.88,48.38,804508,809918,"detection","detection","Tuesday",15
"1920",1083,24.88,48.38,864503,869910,"detection","detection","Tuesday",15
"1921",1087,24.88,48.38,924505,929917,"detection","detection","Tuesday",16
"1922",1092,24.88,48.38,984495,989906,"detection","detection","Tuesday",16
"1923",1094,24.88,48.38,1044501,1049911,"detection","detection","Tuesday",16
"1924",1102,24.88,48.38,1104499,1109909,"detection","detection","Tuesday",16
"1925",1105,24.88,48.38,1164503,1169914,"detection","detection","Tuesday",16
"1926",1105,24.88,48.38,1224535,1229945,"detection","detection","Tuesday",16
"1927",1114,24.88,48.38,1284502,1289912,"detection","detection","Tuesday",16
"1928",1121,24.88,48.38,1344492,1349903,"detection","detection","Tuesday",16
"1929",1126,24.88,48.38,1404504,1409914,"detection","detection","Tuesday",16
"1930",1124,24.88,48.38,1464501,1469911,"detection","detection","Tuesday",16
"1931",1133,24.88,48.38,1524496,1529907,"detection","detection","Tuesday",16
